t,quest,pweight,female,age,age2,cohort_y,zyear,cohorty,b_place,fethnic,spouse_ch,spouse,unmarried,married,married_1,married_2,married_3,married_4,educyr,seducyr,feducyr,edu_boy,edu_girl,patrilocala,patrilocalb,patrilineal,conflict1,conflict2,conflict3,poshi,divorce,lineage,ggran,gran,fm,hw,sib,sd3,gsd3,singlef,bigf,inf,coref,hwf,inc,lninc,incf,lnincf,greenvote,social,urbanize,kao,tpi,ntpc,religion,tvt,web,foreign,beench,hardship,background,rich,ilazy,wlazy,happiness,geron,auto,tittat,confuse,freesp,ig,mparty,powerb,judgei,protest,webprotest,demo,taiwanese,indepen,proinde,prouni,egp,workforce,wclass,year,grandf,ageg
0,2,0.86376172,1,31,961,3,1965,8,880,1,0,0,0,1,1,0,0,0,16,16,16,14,14,7,1,1,0,0,0,2,2,2,,0,0,1,0,0,0,0,0,0,0,1,35000,10.463103,65000,11.082143,,,1,0,1,0,0,0.16666667,,,,,,,,,2,,,,,,,,,,,,,,,,,3,1,1,1995,0,3
0,2,0.87097758,1,46,2116,2,1950,5,624,1,0,0,0,1,1,0,0,0,12,12,0,16,16,5,4,1,0,0,0,2,4,1,,0,0,1,0,1,0,0,0,0,1,0,0,,55000,10.915089,,,1,0,1,0,1,0.33333334,,,,,,,,,1,,,,,,,,,,,,,,,,,4,1,3,1995,0,6
0,2,1.2173326,0,57,3249,1,1939,3,2,3,0,0,0,1,1,0,0,0,9,6,12,16,16,,1,1,0,0,0,2,2,1,,0,0,1,0,1,1,0,1,0,0,0,35000,10.463103,115000,11.652687,,,1,0,1,0,0,0.16666667,,,,,,,,,2,,,,,,,,,,,,,,,,,9,1,3,1995,1,8
0,2,0.79359674,0,49,2401,2,1947,5,41,3,0,0,0,1,1,0,0,0,16,16,9,14,14,1,4,3,1,0,0,3,2,2,,0,0,1,0,0,0,0,0,0,0,1,250000,12.429216,250000,12.429216,,,1,0,1,0,1,0.33333334,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,2,1995,0,6
0,2,0.87265414,0,36,1296,3,1960,7,500,1,0,0,0,1,1,0,0,0,16,16,14,14,12,5,4,1,1,0,0,3,4,3,,0,0,1,0,0,0,0,0,0,0,1,65000,11.082143,115000,11.652687,,,1,0,1,0,2,0.33333334,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,1995,0,4
0,2,0.52649933,1,74,5476,0,1922,0,117,1,0,0,0,1,1,0,0,0,0,6,0,14,14,6,1,3,0,0,0,3,2,2,,0,0,1,0,0,0,0,0,0,0,1,0,,35000,10.463103,,,1,0,1,0,3,0.5,,,,,,,,,2,,,,,,,,,,,,,,,,,,0,0,1995,0,11
0,2,0.87265414,0,31,961,3,1965,8,900,1,0,0,0,1,1,0,0,0,14,18,9,12,12,1,4,1,0,0,0,3,3,2,,0,0,1,1,0,0,0,0,0,0,1,45000,10.714417,75000,11.225244,,,1,0,1,0,2,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,1995,0,3
0,2,0.78550994,1,41,1681,2,1955,6,117,1,0,0,0,1,1,0,0,0,16,18,6,16,14,5,4,1,1,0,0,2,1,2,,0,1,1,0,1,0,0,1,0,0,0,35000,10.463103,95000,11.461632,,,1,0,1,0,3,0.33333334,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,1995,1,5
0,2,1.1538467,1,53,2809,1,1943,4,117,1,0,0,0,1,1,0,0,0,6,16,0,16,16,6,,1,0,0,0,3,4,2,,0,0,1,0,1,0,0,0,0,1,0,0,,55000,10.915089,,,1,0,1,0,3,0.58333331,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,1995,0,7
0,2,0.86376172,1,37,1369,3,1959,7,625,1,0,0,0,1,1,0,0,0,16,16,6,16,16,5,4,1,1,0,0,,3,2,,0,0,1,0,1,0,0,0,0,1,0,45000,10.714417,95000,11.461632,,,1,0,1,0,0,0.33333334,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,1995,0,4
0,2,0.87097758,1,44,1936,2,1952,6,622,1,0,0,0,1,1,0,0,0,12,16,9,16,16,1,3,1,0,0,0,3,3,2,,0,0,1,1,1,0,0,0,0,1,0,35000,10.463103,85000,11.350407,,,1,0,1,0,1,0.25,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,3,1995,0,5
0,2,0.87265414,0,35,1225,3,1961,8,540,1,0,0,0,1,1,0,0,0,16,18,16,9,9,5,4,1,1,0,0,2,1,1,,0,0,1,0,1,0,0,0,0,1,0,55000,10.915089,105000,11.561716,,,1,0,1,0,1,0.5,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,2,1995,0,4
0,2,0.78550994,1,48,2304,2,1948,5,400,1,0,0,0,1,1,0,0,0,16,16,6,14,14,3,4,1,0,0,0,4,2,1,,0,0,1,0,1,0,0,0,0,1,0,55000,10.915089,195000,12.180755,,,1,0,1,0,1,0.33333334,,,,,,,,,2,,,,,,,,,,,,,,,,,2,1,2,1995,0,6
0,2,0.87097758,1,41,1681,2,1955,6,335,1,0,0,0,1,1,0,0,0,12,14,14,16,16,6,4,1,0,0,0,3,,3,,0,0,1,0,1,0,0,0,0,1,0,55000,10.915089,95000,11.461632,,,1,0,1,0,1,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,4,1995,0,5
0,2,0.87265414,0,39,1521,3,1957,7,238,1,0,0,0,1,1,0,0,0,16,15,6,14,14,1,3,3,0,0,0,3,,2,,0,0,1,0,1,0,0,0,0,1,0,65000,11.082143,95000,11.461632,,,1,0,1,0,0,0.16666667,,,,,,,,,2,,,,,,,,,,,,,,,,,1,1,2,1995,0,4
0,2,0.99892825,0,53,2809,1,1943,4,640,1,0,0,0,1,1,0,0,0,16,14,6,18,16,5,1,1,1,0,0,2,4,1,,0,0,1,0,1,0,0,0,0,1,0,35000,10.463103,105000,11.561716,,,1,0,1,0,1,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,1995,0,7
0,2,1.5162178,1,30,900,3,1966,9,403,1,0,0,0,1,1,0,0,0,16,18,12,14,14,5,4,3,1,0,0,2,2,1,,0,0,1,0,1,0,0,0,0,1,0,0,,55000,10.915089,,,1,0,1,0,1,0.33333334,,,,,,,,,2,,,,,,,,,,,,,,,,,,0,0,1995,0,3
0,2,0.86376172,1,40,1600,2,1956,7,614,1,0,0,0,1,1,0,0,0,16,16,6,16,16,5,4,3,0,0,0,3,4,2,,0,0,1,0,1,0,0,0,0,1,0,45000,10.714417,95000,11.461632,,,1,0,1,0,0,0.083333336,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,1995,0,5
0,2,0.74987853,1,58,3364,1,1938,3,505,1,0,0,0,1,1,0,0,0,0,2,0,14,14,7,1,1,1,0,0,2,2,2,,0,0,1,0,1,1,0,1,0,0,0,0,,65000,11.082143,,,1,0,1,0,1,0.91666669,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,1995,1,8
0,2,0.85470474,0,72,5184,0,1924,0,117,1,0,0,0,1,1,0,0,0,9,9,0,16,16,3,4,1,0,0,0,,3,1,,0,1,1,0,1,1,0,1,0,0,0,25000,10.126631,250000,12.429216,,,1,0,1,0,2,0.5,,,,,,,,,1,,,,,,,,,,,,,,,,,2,0,0,1995,1,11
0,2,0.87265414,0,37,1369,3,1959,7,105,3,0,0,1,0,0,0,0,0,16,,16,9,9,10,1,,1,0,0,,2,2,,0,1,0,1,0,0,0,0,0,1,0,65000,11.082143,135000,11.81303,,,1,0,1,0,1,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,2,1995,0,4
0,2,1.6811905,1,26,676,4,1970,9,967,1,0,0,0,1,1,0,0,0,12,12,12,12,12,7,1,1,1,0,0,,1,2,,0,1,1,0,0,0,0,0,0,0,0,35000,10.463103,0,,,,1,0,1,0,7,0.16666667,,,,,,,,,2,,,,,,,,,,,,,,,,,9,1,1,1995,0,2
0,2,1.6811905,1,22,484,4,1974,10,105,1,0,0,1,0,0,0,0,0,12,,12,12,12,10,4,3,1,0,0,,,2,,0,1,0,1,0,0,0,0,0,1,0,15000,9.6158056,0,,,,1,0,1,0,0,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,1,1995,0,1
0,2,1.1538467,1,54,2916,1,1942,4,224,1,0,0,0,1,1,0,0,0,6,12,0,16,16,,1,1,0,0,0,1,4,1,,0,0,1,0,1,0,0,0,0,1,0,25000,10.126631,55000,10.915089,,,1,0,1,0,0,0.33333334,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,4,1995,0,7
0,2,0.79359674,0,43,1849,2,1953,6,300,1,0,0,0,1,1,0,0,0,16,16,12,9,9,10,4,,1,0,0,,,2,,0,0,1,0,1,0,0,0,0,1,0,55000,10.915089,95000,11.461632,,,1,0,1,0,0,0.25,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,4,1995,0,5
0,2,0.84599525,1,75,5625,0,1921,0,13,3,0,0,0,1,1,0,0,0,9,16,2,16,16,,3,1,0,0,0,3,3,1,,0,0,1,0,0,1,0,0,1,0,0,0,,55000,10.915089,,,1,0,1,0,0,0.33333334,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,1995,1,11
0,2,1.5318273,0,26,676,4,1970,9,105,3,0,0,1,0,0,0,0,0,16,,16,14,14,5,4,3,0,0,0,,,2,,0,1,0,1,0,0,0,0,0,1,0,5000,8.5171928,65000,11.082143,,,1,0,1,0,0,0.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,1995,0,2
0,2,0.95101082,0,67,4489,0,1929,1,8,3,0,0,0,1,1,0,0,0,9,6,9,12,12,7,1,1,0,0,0,,4,1,,0,0,1,0,1,0,0,0,0,1,0,5000,8.5171928,85000,11.350407,,,1,0,1,0,0,0,,,,,,,,,-1,,,,,,,,,,,,,,,,,8,0,0,1995,0,10
0,2,0.79359674,0,44,1936,2,1952,6,701,1,0,0,1,0,0,0,0,0,16,,14,16,14,10,4,1,1,0,0,3,3,3,,0,0,0,0,0,0,0,0,0,0,0,105000,11.561716,105000,11.561716,,,1,0,1,0,0,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,2,1995,0,5
0,2,1.1657256,0,55,3025,1,1941,4,221,1,0,0,0,1,1,0,0,0,6,9,6,16,16,6,4,1,0,0,0,3,1,1,,0,0,1,0,1,0,0,0,0,1,0,95000,11.461632,105000,11.561716,,,1,0,1,0,3,0.25,,,,,,,,,2,,,,,,,,,,,,,,,,,1,1,4,1995,0,8
0,2,0.91667145,1,45,2025,2,1951,6,237,1,0,0,0,1,1,0,0,0,6,9,0,6,6,8,1,1,0,0,0,1,1,1,,0,1,1,0,1,0,0,1,0,0,0,15000,9.6158056,45000,10.714417,,,1,0,1,0,3,0.83333331,,,,,,,,,2,,,,,,,,,,,,,,,,,,0,0,1995,1,6
0,2,0.87097758,1,46,2116,2,1950,5,912,2,0,0,0,1,0,0,0,1,12,16,9,16,16,7,1,3,0,0,0,,,2,,0,0,0,0,1,0,0,0,0,0,0,35000,10.463103,35000,10.463103,,,1,0,1,0,1,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,1995,0,6
0,2,1.866744,0,22,484,4,1974,10,117,1,0,0,1,0,0,0,0,0,9,,9,16,14,7,1,1,0,0,0,3,1,1,,1,1,0,1,0,0,0,1,0,0,0,5000,8.5171928,85000,11.350407,,,1,0,1,0,0,1,,,,,,,,,1,,,,,,,,,,,,,,,,,9,1,1,1995,1,1
0,2,0.94131994,1,68,4624,0,1928,1,15,3,0,0,0,1,1,0,0,0,9,16,16,16,16,,3,1,0,0,0,1,1,1,,0,0,1,0,1,1,0,1,0,0,0,45000,10.714417,175000,12.072541,,,1,0,1,0,6,0.5,,,,,,,,,2,,,,,,,,,,,,,,,,,8,0,0,1995,1,10
0,2,0.95774359,1,40,1600,2,1956,7,531,1,0,0,0,1,1,0,0,0,12,12,6,12,12,5,4,3,0,0,0,3,1,2,,0,0,1,0,1,0,0,0,0,1,0,0,,55000,10.915089,,,1,0,1,0,1,0.33333334,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,1995,0,5
0,2,0.87265414,0,39,1521,3,1957,7,651,1,0,0,0,1,1,0,0,0,14,14,0,16,14,2,1,1,1,0,0,2,1,3,,0,0,1,0,1,0,0,0,0,1,0,250000,12.429216,250000,12.429216,,,1,0,1,0,3,0.16666667,,,,,,,,,2,,,,,,,,,,,,,,,,,2,1,2,1995,0,4
0,2,0.87265414,0,36,1296,3,1960,7,117,3,0,0,1,0,0,0,0,0,14,,12,14,14,5,4,1,1,0,0,2,4,3,,0,0,0,0,0,0,0,0,0,0,0,75000,11.225244,95000,11.461632,,,1,0,1,0,7,0.33333334,,,,,,,,,-1,,,,,,,,,,,,,,,,,2,1,3,1995,0,4
0,2,0.94131994,1,65,4225,0,1931,2,99,3,0,0,0,1,0,0,0,1,9,12,0,16,16,10,3,1,0,0,0,4,4,1,,0,0,0,0,1,0,0,0,0,0,0,0,,75000,11.225244,,,1,0,1,0,7,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,1995,0,10
0,2,0.70136029,0,73,5329,0,1923,0,13,3,0,0,0,1,1,0,0,0,16,9,16,12,12,10,3,3,0,0,0,3,4,2,,0,0,1,0,0,0,0,0,0,0,1,35000,10.463103,55000,10.915089,,,1,0,1,0,0,0.33333334,,,,,,,,,2,,,,,,,,,,,,,,,,,9,0,0,1995,0,11
0,2,0.86376172,1,39,1521,3,1957,7,944,1,0,0,0,1,1,0,0,0,14,14,6,14,14,,4,1,0,0,0,4,1,1,,0,0,1,0,1,0,0,0,0,1,0,25000,10.126631,65000,11.082143,,,1,0,1,0,1,0.083333336,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,1995,0,4
0,2,0.95774359,1,38,1444,3,1958,7,254,1,0,0,0,1,1,0,0,0,12,14,9,16,16,7,1,1,0,0,0,1,1,2,,0,1,1,0,1,0,0,1,0,0,0,55000,10.915089,115000,11.652687,,,1,0,1,0,1,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,1,1995,1,4
0,2,0.87265414,0,34,1156,3,1962,8,423,2,0,0,0,1,1,0,0,0,16,14,6,16,16,2,1,3,1,0,0,2,4,2,,0,0,1,0,1,0,0,0,0,1,0,55000,10.915089,75000,11.225244,,,1,0,1,0,3,0.33333334,,,,,,,,,2,,,,,,,,,,,,,,,,,13,1,1,1995,0,3
0,2,0.91667145,1,41,1681,2,1955,6,655,1,0,0,0,1,1,0,0,0,6,12,12,12,12,3,4,3,0,0,0,1,4,2,,0,0,1,0,1,0,0,0,0,1,0,0,,35000,10.463103,,,1,0,1,0,4,0.41666666,,,,,,,,,2,,,,,,,,,,,,,,,,,,0,0,1995,0,5
0,2,0.86376172,1,36,1296,3,1960,7,110,1,0,0,0,1,1,0,0,0,16,15,9,16,16,3,3,1,1,0,0,3,4,3,,0,0,1,0,1,0,0,0,0,1,0,55000,10.915089,0,,,,1,0,1,0,0,0.41666666,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,1995,0,4
0,2,0.99892825,0,51,2601,1,1945,4,106,1,0,0,0,1,1,0,0,0,16,12,9,6,16,5,4,1,1,0,0,3,4,2,,0,0,1,0,1,0,0,0,0,1,0,0,,35000,10.463103,,,1,0,1,0,1,0.16666667,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,1995,0,7
0,2,0.86376172,1,31,961,3,1965,8,803,3,0,0,0,1,1,0,0,0,16,16,16,14,14,5,4,1,1,0,0,3,4,2,,0,1,1,0,0,0,0,0,0,0,0,45000,10.714417,155000,11.95118,,,1,0,1,0,7,0.33333334,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,1995,0,3
0,2,0.87994426,0,43,1849,2,1953,6,106,2,0,0,1,0,0,0,0,0,12,,16,16,16,5,3,1,0,0,0,4,4,,,0,1,0,0,0,0,0,0,0,1,0,0,,0,,,,1,0,1,0,0,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,3,1995,0,5
0,2,1.5162178,1,28,784,4,1968,9,900,3,0,0,1,0,0,0,0,0,14,,16,16,14,10,1,1,0,0,0,4,4,3,,0,1,0,1,0,0,0,0,0,1,0,35000,10.463103,115000,11.652687,,,1,0,1,0,0,0.5,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,1,1995,0,2
0,2,0.79359674,0,41,1681,2,1955,6,100,3,0,0,0,1,1,0,0,0,15,12,12,16,14,10,4,1,1,0,0,,,2,,0,0,1,0,1,0,0,0,0,1,0,35000,10.463103,75000,11.225244,,,1,0,1,0,7,0.25,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,1995,0,5
0,2,1.5162178,1,24,576,4,1972,10,110,3,0,0,1,0,0,0,0,0,16,,16,18,18,10,3,3,0,0,0,3,3,2,,0,1,0,1,0,0,0,0,0,1,0,0,,135000,11.81303,,,1,0,1,0,0,0.66666669,,,,,,,,,2,,,,,,,,,,,,,,,,,,0,0,1995,0,1
0,2,0.79359674,0,48,2304,2,1948,5,320,3,0,0,0,1,1,0,0,0,16,15,16,16,16,5,4,1,1,0,0,3,4,2,,0,1,1,0,1,0,0,1,0,0,0,85000,11.350407,95000,11.461632,,,1,0,1,0,1,0.16666667,,,,,,,,,2,,,,,,,,,,,,,,,,,1,1,2,1995,1,6
0,2,1.5162178,1,27,729,4,1969,9,890,3,0,0,1,0,0,0,0,0,14,,16,16,16,3,4,3,1,0,0,2,2,2,,0,0,0,1,0,0,0,0,0,0,0,35000,10.463103,250000,12.429216,,,1,0,1,0,0,0.33333334,,,,,,,,,1,,,,,,,,,,,,,,,,,3,1,1,1995,0,2
0,2,0.81847084,0,72,5184,0,1924,0,16,3,0,0,0,1,0,0,0,1,6,6,6,12,12,6,1,1,0,0,0,1,3,2,,0,0,0,0,0,0,0,0,0,0,0,5000,8.5171928,5000,8.5171928,,,1,0,1,0,6,0.33333334,,,,,,,,,1,,,,,,,,,,,,,,,,,8,0,0,1995,0,11
0,2,0.78550994,1,48,2304,2,1948,5,16,3,0,0,0,1,1,0,0,0,16,16,9,14,14,6,4,1,0,0,0,2,2,1,,0,0,1,0,1,0,0,0,0,1,0,45000,10.714417,145000,11.884489,,,1,0,1,0,1,0.66666669,,,,,,,,,2,,,,,,,,,,,,,,,,,2,1,4,1995,0,6
0,2,0.78550994,1,43,1849,2,1953,6,746,1,0,0,1,0,0,0,0,0,14,,0,12,12,7,1,1,1,0,0,3,4,2,,0,0,0,0,0,0,0,0,0,0,0,25000,10.126631,25000,10.126631,,,1,0,1,0,0,0.5,,,,,,,,,1,,,,,,,,,,,,,,,,,8,1,1,1995,0,5
0,2,0.86376172,1,39,1521,3,1957,7,265,1,0,0,0,1,1,0,0,0,16,16,6,16,16,5,3,3,1,0,0,3,,2,,0,0,1,0,1,0,0,0,0,1,0,35000,10.463103,45000,10.714417,,,1,0,1,0,1,0.33333334,,,,,,,,,-1,,,,,,,,,,,,,,,,,3,1,1,1995,0,4
0,2,1.1657256,0,58,3364,1,1938,3,110,1,0,0,0,1,1,0,0,0,6,6,2,12,12,10,1,3,0,0,0,1,1,1,,0,0,1,0,1,1,0,1,0,0,0,45000,10.714417,105000,11.561716,,,1,0,1,0,1,0.16666667,,,,,,,,,2,,,,,,,,,,,,,,,,,9,1,1,1995,1,8
0,2,0.91667145,1,47,2209,2,1949,5,305,2,0,0,0,1,1,0,0,0,6,9,6,12,12,1,4,1,1,0,0,1,,1,,0,0,1,0,1,0,0,0,0,1,0,25000,10.126631,115000,11.652687,,,1,0,1,0,1,0.083333336,,,,,,,,,2,,,,,,,,,,,,,,,,,9,1,4,1995,0,6
0,2,0.85648072,1,61,3721,0,1935,3,948,1,0,0,0,1,1,0,0,0,12,12,12,16,16,1,4,3,1,0,0,3,3,2,,0,0,1,0,1,0,0,0,0,1,0,15000,9.6158056,75000,11.225244,,,1,0,1,0,7,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,2,0,0,1995,0,9
0,2,0.86376172,1,34,1156,3,1962,8,900,3,0,0,1,0,0,0,0,0,15,,16,14,14,8,4,1,1,0,0,4,2,2,,0,1,0,1,0,0,0,0,0,1,0,35000,10.463103,145000,11.884489,,,1,0,1,0,1,0.083333336,,,,,,,,,-1,,,,,,,,,,,,,,,,,4,1,4,1995,0,3
0,2,0.81847084,0,73,5329,0,1923,0,16,3,0,0,0,1,1,0,0,0,6,0,0,12,12,6,1,1,0,0,0,,4,2,,0,0,1,0,0,1,0,0,1,0,0,5000,8.5171928,15000,9.6158056,,,1,0,1,0,0,0.33333334,,,,,,,,,1,,,,,,,,,,,,,,,,,9,0,0,1995,1,11
0,2,0.78038788,0,68,4624,0,1928,1,5,3,0,0,0,1,1,0,0,0,15,16,15,16,16,7,1,1,0,0,0,3,2,2,,0,0,1,0,1,0,0,0,0,1,0,25000,10.126631,65000,11.082143,,,1,0,1,0,1,0.33333334,,,,,,,,,2,,,,,,,,,,,,,,,,,1,0,0,1995,0,10
0,2,0.96760356,0,36,1296,3,1960,7,110,3,0,0,0,1,1,0,0,0,12,12,6,12,12,7,1,1,1,0,0,3,2,2,,0,1,1,1,1,0,0,1,0,0,0,35000,10.463103,75000,11.225244,,,1,0,1,0,1,0.5,,,,,,,,,2,,,,,,,,,,,,,,,,,2,1,2,1995,1,4
0,2,0.87265414,0,31,961,3,1965,8,117,3,0,0,0,1,1,0,0,0,16,16,16,14,14,5,4,3,1,0,0,3,4,2,,0,0,1,0,1,0,0,0,0,1,0,45000,10.714417,85000,11.350407,,,1,0,1,0,8,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,1995,0,3
0,2,0.96760356,0,36,1296,3,1960,7,117,3,0,0,0,1,1,0,0,0,12,12,6,14,14,7,4,1,1,0,0,2,2,2,,0,0,1,0,1,0,0,0,0,1,0,35000,10.463103,55000,10.915089,,,1,0,1,0,1,0.5,,,,,,,,,1,,,,,,,,,,,,,,,,,4,1,4,1995,0,4
0,2,1.2173326,0,56,3136,1,1940,3,234,1,0,0,0,1,1,0,0,0,9,6,0,16,16,10,1,1,0,0,0,3,2,2,,0,0,1,0,1,0,0,0,0,1,0,0,,45000,10.714417,,,1,0,1,0,1,0.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,1995,0,8
0,2,0.86376172,1,35,1225,3,1961,8,656,1,0,0,0,1,1,0,0,0,16,18,16,16,16,5,1,1,0,0,0,3,3,2,,0,1,1,0,1,0,0,1,0,0,0,55000,10.915089,125000,11.736069,,,1,0,1,0,2,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,2,1995,1,4
0,2,0.86376172,1,37,1369,3,1959,7,531,3,0,0,0,1,1,0,0,0,16,18,6,16,16,5,3,3,0,0,0,3,4,2,,0,1,1,0,1,0,0,1,0,0,0,35000,10.463103,75000,11.225244,,,1,0,1,0,6,0.083333336,,,,,,,,,2,,,,,,,,,,,,,,,,,2,1,2,1995,1,4
0,2,0.86376172,1,31,961,3,1965,8,630,1,0,0,1,0,0,0,0,0,16,,14,16,16,10,4,1,0,0,0,2,4,2,,0,0,0,1,0,0,0,0,0,0,0,45000,10.714417,45000,10.714417,,,1,0,1,0,2,0.33333334,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,1995,0,3
0,2,0.79359674,0,47,2209,2,1949,5,559,1,0,0,0,1,1,0,0,0,15,12,9,16,16,10,4,1,1,0,0,,4,2,,0,0,1,0,1,0,0,0,0,1,0,55000,10.915089,95000,11.461632,,,1,0,1,0,0,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,9,1,1,1995,0,6
0,2,1.5162178,1,30,900,3,1966,9,741,1,0,0,1,0,0,0,0,0,16,,12,16,16,1,4,3,0,0,0,,,2,,0,0,0,1,0,0,0,0,0,0,0,35000,10.463103,250000,12.429216,,,1,0,1,0,0,0.25,,,,,,,,,2,,,,,,,,,,,,,,,,,,0,0,1995,0,3
0,2,0.96760356,0,34,1156,3,1962,8,117,1,0,0,0,1,1,0,0,0,12,12,6,14,14,3,1,1,0,0,0,3,3,2,,0,1,1,1,1,0,0,1,0,0,0,45000,10.714417,95000,11.461632,,,1,0,1,0,1,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,1995,1,3
0,2,0.96760356,0,34,1156,3,1962,8,893,3,0,0,0,1,1,0,0,0,12,12,6,14,14,7,1,1,1,0,0,2,2,2,,0,1,1,0,1,0,0,1,0,0,0,250000,12.429216,250000,12.429216,,,1,0,1,0,1,0.33333334,,,,,,,,,2,,,,,,,,,,,,,,,,,2,1,4,1995,1,3
0,2,0.78550994,1,48,2304,2,1948,5,821,1,0,0,0,1,0,1,0,0,16,,6,16,16,5,4,3,0,0,0,4,4,2,,0,0,0,0,0,0,0,0,0,0,0,125000,11.736069,125000,11.736069,,,1,0,1,0,3,0.25,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,2,1995,0,6
0,2,0.86376172,1,31,961,3,1965,8,718,1,0,0,0,1,1,0,0,0,16,18,14,16,14,5,4,1,0,0,0,3,4,2,,0,0,1,0,1,0,0,0,0,1,0,35000,10.463103,75000,11.225244,,,1,0,1,0,0,0.5,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,1995,0,3
0,2,0.95774359,1,36,1296,3,1960,7,117,1,0,0,0,1,1,0,0,0,12,16,2,14,14,2,4,3,0,0,0,,4,3,,0,0,1,0,1,0,0,0,0,1,0,5000,8.5171928,75000,11.225244,,,1,0,1,0,0,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,1995,0,4
0,2,0.78550994,1,43,1849,2,1953,6,273,1,0,0,0,1,1,0,0,0,15,14,6,14,14,1,3,3,0,0,0,3,2,2,,0,0,1,0,1,0,0,0,0,1,0,35000,10.463103,95000,11.461632,,,1,0,1,0,0,0.33333334,,,,,,,,,2,,,,,,,,,,,,,,,,,1,1,2,1995,0,5
0,2,0.86376172,1,33,1089,3,1963,8,853,3,0,0,0,1,1,0,0,0,16,16,16,14,14,5,4,1,0,0,0,3,4,2,,0,0,1,0,1,0,0,0,0,1,0,35000,10.463103,85000,11.350407,,,1,0,1,0,0,0.16666667,,,,,,,,,2,,,,,,,,,,,,,,,,,2,1,2,1995,0,3
0,2,0.79359674,0,45,2025,2,1951,6,106,1,0,0,0,1,1,0,0,0,16,14,6,16,16,3,1,1,0,0,0,3,2,2,,0,0,1,0,1,0,0,0,0,1,0,65000,11.082143,75000,11.225244,,,1,0,1,0,3,0.33333334,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,2,1995,0,6
0,2,1.5318273,0,24,576,4,1972,10,265,1,0,0,1,0,0,0,0,0,15,,15,18,16,10,4,1,1,0,0,3,2,1,,0,1,0,1,0,0,0,0,0,1,0,25000,10.126631,250000,12.429216,,,1,0,1,0,0,0.16666667,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,1995,0,1
0,2,1.5162178,1,30,900,3,1966,9,200,1,0,0,1,0,0,0,0,0,16,,12,14,14,10,4,1,1,0,0,,4,2,,0,1,0,1,0,0,0,0,0,1,0,45000,10.714417,250000,12.429216,,,1,0,1,0,3,0.33333334,,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,2,1995,0,3
0,2,0.77243567,1,66,4356,0,1930,1,12,3,0,0,0,1,1,0,0,0,14,16,9,12,12,6,1,1,0,0,0,1,4,2,,0,0,1,0,0,0,0,0,0,0,1,45000,10.714417,45000,10.714417,,,1,0,1,0,7,0.33333334,,,,,,,,,2,,,,,,,,,,,,,,,,,2,0,0,1995,0,10
